(-2.4478,1.0409,1.4383,-2.6332,-2.8340,8.9953)
(1.1946,1.3682,-2.3967,-2.3138,2.4930,22.0646)
(-0.0447,-0.3497,-0.6070,1.0253,0.6910,8.4389)
(-2.3482,1.4341,0.4596,1.8435,1.3722,15.5643)
(-0.8390,-2.7066,2.2542,-2.3211,0.1622,5.7521)
(-0.5007,-0.2044,2.7047,2.5926,1.8947,4.7902)
(1.2402,-1.3552,0.7216,-1.9934,0.3998,14.4639)
(2.5614,0.7851,1.4467,-2.4775,0.0281,2.0457)
(2.8188,1.6049,-2.4858,0.4558,1.0650,-2.0815)
(2.7956,-0.0132,-0.9750,2.7168,1.3319,-6.5119)
(-0.4731,-0.1037,1.2943,2.5094,-2.0626,-12.1845)
(-0.9097,-1.8408,1.1020,0.8532,2.4621,7.0124)
(-0.7063,-1.7817,1.7514,-1.0749,-0.8027,13.3061)
(1.4402,0.5406,-1.0668,-0.2600,-1.9177,-3.2620)
(-0.3910,-2.8228,-1.4059,1.5038,-1.4344,6.5217)
(1.4721,0.6115,2.0648,1.5496,-2.7300,-8.3758)
(-0.0745,2.3803,-2.2718,-2.6060,-0.3885,16.7178)
(-1.5424,-1.4606,0.8253,0.5328,1.9061,4.9237)
(1.0687,2.1456,-0.0246,-2.9454,1.8223,15.0121)
(-0.8542,-1.3814,0.1076,0.1783,2.3477,-10.5163)
(-0.5804,-1.4402,0.5310,1.0180,-1.9586,-16.0963)
(-2.2654,-0.8509,-2.3293,0.5629,1.9985,22.6722)
(2.2674,-2.5835,-0.7270,1.9766,-1.0040,-8.7823)
(-2.4068,0.4115,1.5466,-0.8977,-1.9830,-8.8489)
(2.9085,1.9269,1.0400,1.9907,-0.1299,-0.3546)
(-0.1027,-0.8627,-2.8919,-0.3473,-2.0825,3.2154)
(-0.7072,-1.9512,2.9833,2.9294,-0.7025,-3.8481)
(1.0526,-2.9828,-2.3115,-1.3262,-0.9404,5.1102)
(0.8735,0.6413,2.4163,1.5034,-1.6115,-6.0692)
(-2.3832,0.2886,-2.7411,2.8362,0.7315,-4.7529)
(-0.8622,-2.2841,2.5431,0.5730,2.4744,6.1674)
(-2.9478,0.5442,1.2402,-1.8376,0.9430,9.7015)
(2.0379,-0.4099,-2.2524,2.5212,-1.7182,-6.9068)
(0.5275,0.3404,-2.7874,0.3373,-2.7958,8.0200)
(0.9050,0.8061,1.8434,2.9743,-2.5312,-7.7809)
(-1.1254,0.9024,2.8736,-1.6392,2.4304,5.6771)
(-1.4300,-1.8992,0.7699,-2.1918,-1.1854,4.1025)
(2.8878,-1.7493,-0.7675,-1.2335,-1.8938,-3.7651)
(0.8371,1.8778,-2.0565,-2.8350,-0.0332,12.5536)
(-0.9484,2.9212,2.2295,0.0248,-0.2948,11.0106)
(-0.2669,2.1600,0.6934,-1.2833,-2.0556,14.0082)
(-0.0839,-0.8142,0.4641,-2.6281,1.1528,24.0689)
(-2.1827,2.1536,-0.8140,-1.4187,0.9132,14.5867)
(-2.8109,0.4585,0.7191,0.7416,2.8382,20.0853)
(0.2286,-0.0034,-0.7988,-2.5517,0.0071,-10.8573)
(2.5774,-1.4842,-1.4115,-1.1821,-2.8591,-9.7708)
(0.3051,0.9934,-2.9476,-2.7253,-0.6687,-10.6144)
(1.2442,2.4930,2.6817,-2.6251,-1.8211,-7.9450)
(1.7122,0.0559,-2.1536,2.4896,-2.7055,-2.3195)
(0.4899,0.4329,2.2013,0.7254,-2.1922,13.0139)
(0.0690,2.8199,2.8071,-0.4857,2.5997,4.3095)
(1.7549,-2.7951,-2.1329,0.8012,-1.0267,0.9871)
(0.2183,2.4395,-0.8669,-1.5893,-1.3408,2.0666)
(0.0410,1.5975,-1.9486,-0.6999,2.6840,18.6093)
(2.0352,2.5576,2.7359,-1.3641,2.5799,-2.3460)
(-2.2454,2.2142,1.8075,0.8143,0.7153,5.5175)
(1.8275,1.1997,-1.9792,2.9683,2.2282,12.3778)
(-1.2095,2.5602,-2.6579,1.2577,-2.3299,-11.5961)
(2.9961,-1.8355,-1.2805,1.2099,2.4627,22.4037)
(1.5654,0.4803,0.1761,-0.9270,-1.3922,1.6419)
(-2.8661,-1.4009,-1.3426,2.1540,1.7319,7.4680)
(0.2908,-1.8976,2.3047,2.8203,-1.4004,-17.7497)
(-2.0768,2.7344,0.5067,-1.9683,0.8922,3.6717)
(-0.0321,-1.7195,2.4825,0.8204,-1.5173,-0.3560)
(-2.4540,1.1725,-0.8636,-1.9761,1.2409,-7.0793)
(2.9622,0.1437,-1.3337,-2.3821,1.2379,17.3992)
(0.3779,0.4970,2.7511,-2.0869,-1.4322,-2.2634)
(2.5390,0.7135,0.8822,-0.1388,-1.3001,12.3155)
(1.5405,0.0952,-1.8994,-1.9872,-2.3712,-2.3688)
(-1.1602,0.7558,2.8347,2.3232,1.6797,-18.5604)
(-2.4325,2.5150,-0.3834,-1.6687,-0.6185,14.3508)
(-0.9253,2.9288,1.2437,1.6007,-1.4303,6.4403)
(-1.5478,0.3284,2.4169,2.5120,-2.3982,-7.0281)
(0.2132,0.3465,2.2021,-2.3910,-0.5849,2.8086)
(-0.7190,-2.4137,2.1378,-0.6212,0.8812,-9.0669)
(0.1000,-0.2541,-2.0468,1.6113,-0.6725,6.4936)
(-0.8504,2.3308,-2.2051,1.8222,-1.2747,-15.3434)
(-1.0327,-2.1828,-2.5228,-0.1188,-0.4205,3.0407)
(0.3218,0.3413,0.6317,-0.8254,0.9277,3.7056)
(0.7282,-0.0641,-1.6554,1.1013,-0.7258,-6.6353)
(1.3194,1.2459,1.3355,2.9664,2.0130,13.5637)
(2.0463,2.5400,-2.0095,1.7978,0.4146,17.0614)
(-2.7632,2.9852,2.4518,0.7997,-0.8367,11.9202)
(1.1303,0.5604,-1.2141,-1.0357,-0.3908,12.5654)
(0.2169,1.7625,1.3884,-0.8685,1.6576,12.0143)
(-2.6210,-2.6269,-2.2486,-0.8835,-2.0425,-1.1792)
(2.9898,2.4476,-1.6562,0.8196,1.9319,-4.3339)
(0.6247,-1.5604,0.6061,-1.2603,-1.2684,-4.4387)
(2.1223,-0.5703,-0.7479,1.6253,2.7124,21.3120)
(-1.4342,0.8517,-0.9613,1.7252,-0.3259,-13.3556)
(2.1220,0.8223,-2.3760,-0.0806,-1.6683,-14.7965)
(2.3288,0.3482,-2.9426,-2.5607,-1.7906,-3.6201)
(1.8538,-2.4034,1.8619,2.7345,-1.5987,0.2386)
(-2.0080,-2.6886,-0.3286,2.3737,1.8151,7.9215)
(1.6849,1.7735,-2.3307,-0.5214,0.2020,12.0390)
(1.7759,0.6203,2.1185,2.9341,-2.1445,-13.5117)
(0.9654,2.9163,1.6491,2.1977,0.1505,1.6647)
(-2.9897,-0.3692,-1.6408,-2.9763,1.3296,5.9978)
(-2.4943,0.1296,-1.4881,1.6800,2.5739,20.1117)
(1.7987,0.8886,-2.9602,-1.0101,-2.9705,-15.4601)
(0.6375,-0.8582,0.4305,0.0371,0.4094,13.4025)
(0.6706,-2.1530,-1.3444,0.9297,-2.6177,-10.9489)
(0.8739,2.0610,1.9934,1.6192,0.3045,5.5899)
(0.2383,-1.4239,2.1991,0.7519,1.2788,1.5368)
(-0.9809,1.9912,2.6951,-2.8443,-0.9799,13.2233)
(-2.7974,-1.4237,-1.4720,1.0546,-2.6346,-2.2456)
(2.6471,-0.8503,1.9741,1.0143,1.1562,-12.2194)
(-0.9168,0.4582,-1.1744,1.9917,1.5532,-1.6466)
(-1.1385,0.9669,-2.2479,0.5398,-2.2845,-2.8944)
(-0.0512,-2.9478,2.6813,-1.6355,2.9487,-1.3620)
(-2.0805,-0.1523,1.7799,-0.3750,-0.9768,8.2336)
(0.7211,-1.7495,-1.3630,2.7504,2.9800,-1.9866)
(-1.5449,-0.6445,1.3371,-0.3359,-1.1184,-10.9655)
(-1.5910,-0.9844,-2.2404,-0.2593,-2.8882,-4.2466)
(1.1020,1.2651,-1.5660,1.7667,-0.9060,-24.5598)
(-2.8658,-0.6481,-1.6930,-1.9787,0.2542,13.4364)
(-0.4094,-1.2554,0.1866,-2.2474,0.9267,1.9638)
(1.6430,2.4056,-2.3661,1.0370,2.6257,14.1971)
(1.4518,1.6100,0.2493,2.1736,-2.4639,24.6506)
(-2.8358,-2.4981,-0.8337,1.2244,2.9899,16.7451)
(0.2656,2.7300,-1.2560,0.8196,0.6866,-7.7244)
(-2.7938,1.7505,1.0145,-2.4441,0.5512,20.6685)
(-2.9400,-2.9719,-0.0111,-2.5751,0.8613,-10.5956)
(1.7999,1.2671,1.2488,-0.3535,0.7819,3.9723)
(-2.4556,0.7557,-2.8168,-2.5239,1.7491,10.2333)
(2.0806,-1.1457,2.6140,1.0468,-0.9591,-1.0458)
(2.9491,-2.6292,-0.5748,-1.4951,-2.4482,-7.8904)
(2.2670,0.1007,-1.9167,-2.8534,2.8004,36.6935)
(-1.8283,2.6106,-1.4706,0.5790,2.7247,16.7552)
(1.9826,0.7954,-2.7294,-2.7591,-0.9787,0.6850)
(-0.5388,-0.0825,-1.7301,1.8960,0.4755,2.0826)
(-0.0028,1.3484,-2.0596,-1.5625,-0.9192,-9.7894)
(-2.3506,2.2233,0.1431,1.0163,-1.3557,7.4176)
(2.3093,-2.3833,1.1376,-2.6947,0.4192,-2.3551)
(-1.2947,1.1456,1.9129,-2.0083,-1.1035,-11.1059)
(-0.7061,1.4706,-2.2659,-0.2553,1.4198,-1.6998)
(-2.4452,-2.1399,-0.4872,1.2444,2.3380,-6.3690)
(-1.4388,-1.3831,1.9633,-0.8577,-1.3294,-10.7319)
(-1.2195,0.0001,-0.5213,2.3243,0.2025,-1.0616)
(-0.9463,2.7130,-0.5654,0.6117,0.3971,10.7375)
(-2.3460,-2.8644,-2.1186,2.8519,-0.5250,17.1138)
(2.4452,-2.9958,1.7115,0.2518,-1.3086,-12.6621)
(0.6294,-0.0276,0.5202,-2.3268,0.4052,13.3685)
(0.0516,-0.6062,-2.9985,2.9578,-0.5518,0.8487)
(-0.2009,2.7072,0.4446,-2.3045,2.7617,-1.6859)
(0.1929,1.2539,-2.2818,-0.2258,2.3666,3.7456)
(-0.3918,2.6234,0.1004,-2.1957,-1.5648,3.6699)
(-0.2524,-0.9026,-0.3939,0.9271,-1.1181,5.5381)
(1.6314,2.6958,0.6822,-2.8740,-0.7486,-1.4369)
(-0.8504,-2.3998,-2.9775,-0.3035,1.7944,6.5811)
(-0.1923,0.2272,-2.0765,2.1073,0.2635,3.1206)
(2.5149,2.0621,0.8621,-2.9300,-0.4413,-0.9628)
(-1.8800,0.3226,2.7183,-0.6280,2.1456,6.7981)
(-0.7890,-1.6265,1.4080,0.7183,2.3816,20.9618)
(-1.3728,1.9108,-2.7577,0.5086,0.1472,0.1337)
(-2.7877,-1.0619,1.3967,1.3306,-0.7982,21.9332)
(0.8013,-0.9954,-1.0047,-2.4557,-2.4749,17.2895)
(0.5037,0.4290,-2.9004,1.5743,-0.6046,8.2270)
(2.7164,-0.4584,-0.0268,-0.9506,-0.5501,25.1879)
(2.1520,-1.7294,-2.6979,-2.2067,-1.4878,11.8700)
(2.3474,2.7851,-0.3215,0.4384,2.8088,20.6087)
(-0.2176,-0.5408,2.4504,2.2382,-0.2193,-9.6291)
(-1.8324,-2.7048,2.5153,2.7622,-1.3899,-18.8914)
(1.1911,-2.0976,-1.7433,2.4305,1.4996,6.1204)
(-0.4194,-2.9435,-0.5094,-0.9850,0.2825,6.2458)
(0.7633,-0.4105,-2.6597,-1.1036,0.9933,10.0276)
(1.2301,-2.7300,1.4313,-1.9749,-2.4277,-6.3892)
(-2.1510,-2.1971,0.0113,-0.6273,-0.7759,-1.8629)
(0.0951,0.6220,-2.2350,-0.0885,-1.3975,5.9564)
(-2.3562,2.3171,-2.6917,2.6435,0.5780,15.5012)
(-1.2469,1.4949,0.7818,0.9666,-0.1470,-1.4904)
(1.9413,-2.2607,-2.6145,-1.9384,-0.5763,17.5645)
(1.8928,-1.3618,2.6843,0.6910,-0.8619,-21.7599)
(-2.2662,-1.2072,1.5341,-0.9310,-0.9948,3.7665)
(1.6415,-2.4001,-1.5762,1.6529,0.7059,6.5493)
(-0.7627,-2.6991,1.8508,0.8303,1.8503,-15.9910)
(2.2605,-2.9688,1.5728,0.1863,2.5789,-7.6339)
(0.1708,1.6151,0.1115,0.4113,2.1663,9.1383)
(0.4792,-2.5091,-0.6945,-2.4788,2.1925,5.8305)
(-1.0781,-0.1085,-1.1782,-2.8605,2.2044,-7.7350)
(-1.3417,0.3639,-2.2034,-1.9962,-1.8698,-6.1923)
(-1.1875,1.1943,-2.2411,0.9824,-1.7441,-1.8273)
(-1.9772,-2.4130,-2.1106,-2.3850,-1.7736,4.1426)
(-2.4386,0.2031,-1.9152,1.6264,2.7411,12.3071)
(-1.3375,0.7332,-0.4751,0.2978,-1.7979,12.6394)
(-0.3753,-1.3193,0.9228,-2.7553,0.3217,-9.4833)
(0.8647,-1.8351,-1.6672,-0.5000,2.5164,6.2245)
(1.2637,-1.2842,-1.0791,0.4880,2.2916,-3.9895)
(-2.5637,-2.1339,-1.3964,2.7666,2.3276,21.7599)
(-2.5564,2.0414,0.5009,-0.1597,-0.1909,11.0138)
(0.6926,-2.2605,0.7426,-1.8029,-2.4586,3.9612)
(-1.8036,1.4618,-1.5613,1.2130,2.8352,11.5651)
(0.0650,0.9416,-1.5983,2.8731,-1.9992,6.4803)
(1.3925,1.0752,-0.1074,1.1817,0.0817,-5.6890)
(-2.2127,-1.6396,-1.7744,-1.4082,-0.3932,-19.3422)
(-1.7797,-1.4898,-1.7970,0.2363,-1.0727,5.1732)
(-2.2028,1.4940,1.1104,-2.9900,-2.0251,3.2589)
(1.9462,-1.3153,2.1039,-2.2838,2.0498,18.5588)
(1.3057,0.6689,0.8376,0.5378,-1.2193,0.9548)
(-0.5000,-1.2396,1.5496,0.6855,-1.0846,-9.6153)
(1.3618,-0.7768,1.5209,-0.5778,-1.3954,-13.8326)
(-0.2886,-0.2158,-0.4803,1.4700,-1.8614,-5.9878)
(-0.0933,-1.2148,-2.5158,2.9435,1.8377,-11.9021)
(-2.0343,2.9066,-1.0998,-2.5777,-0.7705,3.2961)
(2.1178,-1.8268,-1.4713,0.6673,-0.2392,-9.4101)
(-2.9025,1.5087,-0.3072,2.3197,-1.8206,10.6369)
(-2.8079,0.7820,2.0350,-2.9574,1.3268,8.5430)
(-1.8255,-2.6793,-1.2031,0.8925,1.1839,-8.9838)
(-2.7295,-0.0230,-2.8737,2.6728,-2.3671,3.3078)
(-2.0846,-1.2746,0.6412,-2.4355,-1.9331,-3.7143)
(2.0905,0.8877,2.4959,2.1131,1.4142,10.5256)
(-1.7730,0.6064,2.8395,-0.0814,-1.1353,-7.7328)
(0.5765,-1.2330,2.5854,0.2044,1.6149,3.4645)
(-2.0911,0.0601,-1.3887,1.8317,-1.3595,0.7514)
(-2.8943,-1.7850,-0.1343,1.3217,-1.6185,-3.0141)
(-2.0250,-2.0491,-1.9672,-0.3870,2.4650,8.7625)
(1.5383,0.3690,-0.2185,-2.1595,-2.9303,6.5657)
(0.6159,-2.0658,-0.4941,-1.3061,-2.8466,-19.1629)
(-1.2038,-0.4412,1.4270,-2.5748,1.1228,7.6709)
(-0.1492,-2.0808,0.5308,1.1528,0.0862,10.1974)
(2.1853,-2.3847,-0.5808,-2.7207,0.1692,8.5155)
(-2.6060,1.5034,0.3636,1.0295,1.9955,10.7565)
(2.1411,-1.3275,-2.3661,-0.8068,-2.0252,14.7348)
(-0.2662,-0.3380,-1.5590,-0.2908,-1.3855,-1.5180)
(0.3173,1.6715,-2.1911,-0.5602,0.5677,-1.4013)
(-0.8689,-2.2042,1.8367,-0.3020,0.5049,5.8792)
(2.5544,-0.9784,2.2383,-2.5270,0.8451,7.8277)
(-0.1886,0.4598,1.5816,2.2012,1.6245,3.2708)
(-2.8621,-1.1486,2.2020,-1.5146,-0.2904,-1.2933)
(1.7263,-1.8464,-2.2941,-1.7996,-0.8180,4.5408)
(1.6449,0.6485,1.5187,0.3423,0.3807,-0.2687)
(-1.1898,1.5985,0.4126,-1.5107,0.3928,21.7127)
(2.1980,2.2382,0.1534,-0.8149,0.5547,15.0331)
(-2.1208,-2.2171,-0.4422,2.0577,2.5067,3.3104)
(-0.3721,-2.7711,1.8883,0.1178,-1.8650,-14.7527)
(2.0409,-2.7251,-2.5229,-0.1913,-1.1844,-5.5083)
(-0.3976,-2.9059,-1.0324,1.2910,-1.0242,6.4445)
(-2.9474,-1.5115,-2.3827,1.5118,-2.6193,-7.8008)
(-1.9359,-1.2685,-1.7790,-1.6615,-2.4229,2.6876)
(-1.6724,1.8802,-2.9774,0.2083,-2.5907,6.8023)
(-1.7142,1.1940,-0.5466,0.2998,2.0663,6.0697)
(1.2312,1.2130,-1.5141,1.9835,-1.3990,5.4590)
(0.5250,1.1147,-1.6458,-2.4611,-0.2293,-8.3591)
(1.6109,-0.3324,-1.9267,2.0639,-1.7821,2.3927)
(-2.1166,2.1571,2.7022,-2.1707,-1.3944,-3.7447)
(0.2627,-0.0942,-0.3506,1.0212,-2.5740,1.0848)
(-0.4425,-0.1567,-2.2433,2.1085,2.3839,14.3797)
(-0.4413,-2.6057,-1.7012,-2.0038,1.5321,2.6281)
(-0.2473,1.1289,1.8428,-1.5105,-2.4627,-7.8982)
(-0.1593,2.9977,1.0035,2.2651,2.7918,1.2702)
(2.8747,-2.6795,2.0249,-2.3767,-1.9164,1.9414)
(-0.5186,-2.5903,2.2647,-1.6858,0.1965,-19.2378)
(-2.0226,-0.5966,1.2281,0.3094,-0.8527,-10.5431)
(-0.3439,-2.3118,0.5017,2.2546,1.0932,-1.1391)
(-1.2400,0.7668,2.5095,-0.9447,-1.0137,-10.8597)
(-0.3142,-1.2003,1.2774,1.2583,1.6363,10.3380)
(-1.2227,-0.3949,1.5898,-1.2610,-2.5733,-22.6325)
(1.0840,2.6062,-2.1528,-1.0803,1.5017,17.9628)
(0.3229,-0.3621,-0.1983,-1.7528,-0.1117,11.4742)
(-0.3772,-0.4254,1.7220,-0.6148,-0.2076,13.8260)
(-0.3050,0.4594,-1.1165,-0.6958,-1.1599,10.0590)
(-2.8812,1.3102,2.2759,-1.1526,-1.0946,3.5415)
(-1.7761,1.0824,1.5045,1.0560,1.3192,8.9984)
(-0.7833,2.6134,1.2214,-0.0778,2.2625,-1.8704)
(1.5371,1.5690,-0.6574,0.2853,0.1496,-6.5557)
(2.4281,-1.7619,-1.9527,0.4257,-2.2269,-11.6260)
(-1.0321,2.5150,-0.3968,1.1178,2.7901,9.5100)
(-2.2755,-0.8179,2.8238,1.4831,0.2483,-4.6967)
(-1.8758,0.7271,-1.2554,0.3684,1.6051,7.1682)
(-1.1079,-1.5448,1.0982,1.3632,2.8539,12.6074)
(-0.1176,-0.8486,-2.1295,1.2314,0.5714,18.7792)
(-0.1775,-0.7896,-2.6912,0.3838,-0.4397,-1.4782)
(0.2348,-1.0170,-1.2085,0.8282,2.7816,-13.4005)
(-1.0962,-0.3195,-0.9851,-2.7485,0.3448,-13.7834)
(-1.2649,-1.9285,0.3583,1.3326,-1.6180,-7.2518)
(1.6386,0.3649,-1.9634,2.4979,0.6929,16.6470)
(-1.3428,-1.6787,-2.7029,-2.3857,-2.1868,1.5816)
(2.9819,-2.2453,-2.4961,-2.5605,0.2323,-5.7236)
(-2.2726,2.2913,1.5867,-1.6295,1.3455,14.1253)
(0.0674,2.4784,-2.7525,-2.4051,-2.5990,-2.6676)
(0.1846,-1.4538,1.9538,0.4804,2.7304,-6.9760)
(1.0377,-0.6080,2.1243,-0.0129,1.1048,13.1130)
(-2.2124,2.0573,-2.4262,0.8481,-2.9163,16.2437)
(-0.1844,0.5726,0.5141,2.2635,1.2247,-11.1111)
(-0.3510,2.7032,-2.7092,-2.3793,2.0228,20.0720)
(2.6397,-1.3251,2.6553,2.4802,2.9377,-0.5998)
(1.9465,1.4515,-1.2409,2.6539,-0.3262,14.6300)
(0.7998,0.9257,-2.5457,1.7634,2.2059,4.5480)
(0.7404,-2.0333,2.2464,-1.7132,0.8951,1.3163)
(0.5104,-0.0790,-2.6079,1.2316,2.5169,5.9708)
(1.2429,2.4175,-1.8886,1.7762,0.5602,-8.9470)
(-1.4065,2.4506,-2.3907,2.3241,-0.8489,12.3142)
(2.7249,-2.8076,-1.4942,-0.3638,-0.8267,2.7113)
(1.4840,-1.8218,-0.1659,0.1624,-1.5508,-8.5392)
(1.2739,2.9247,-2.3291,-0.3050,-2.4043,21.5657)
(1.9676,-1.7947,-1.1251,-2.5701,0.6415,-14.1152)
(-2.1112,-0.0544,1.3694,0.2352,0.2623,-1.7850)
(2.6206,-0.9136,0.8213,0.4253,1.6506,15.9815)
(2.4898,-2.7315,-1.2444,-0.2749,1.6851,-2.9570)
(0.5792,-1.9937,-1.2229,2.4816,0.7983,7.9944)
(-0.2795,1.9434,1.7267,2.0023,1.6294,13.3522)
(-1.6852,-0.1106,0.9379,-1.4388,-2.9954,-12.6234)
(-0.9660,2.3607,1.9087,2.4861,-1.3016,-12.1576)
(-1.9858,-2.9709,-2.2754,0.9321,2.5111,-0.6367)
(2.5265,1.1191,0.6218,1.2552,0.3035,-0.1452)
(2.2844,-0.4477,-0.2687,0.7792,-0.2922,4.1821)
(2.5319,-2.6346,1.5735,1.9004,-1.6230,5.6614)
(1.1174,2.6131,-2.6672,-1.5435,-1.5044,15.9240)
(2.6457,-0.4625,-2.0622,1.8867,2.9804,12.7002)
(-1.9752,-2.1060,2.0734,1.8591,-0.9013,8.7586)
(-0.1381,2.0519,2.6225,-1.8003,0.2858,-18.2329)
(-2.2005,-1.9077,2.1378,0.3872,2.0015,14.3715)
(0.3990,0.9924,0.6607,2.7785,2.2870,9.7016)
(2.7209,1.4833,-1.7789,1.9334,2.3287,-3.2189)
(2.7494,1.8714,2.9931,-0.0330,-0.5082,15.3042)
(-1.2674,-2.3940,-1.1761,1.7951,2.0555,-3.6903)
(2.4557,0.6235,2.2544,0.2382,-0.9860,-5.3858)
(-0.9461,-1.2622,1.1212,-2.6878,-0.2801,-8.6721)
(-0.6705,-0.3341,1.7354,1.1997,0.1085,1.9900)
(0.5447,-1.5832,0.4635,-2.5343,0.5894,2.0006)
(1.9302,-0.2128,1.0535,-0.7905,-1.0882,-8.2991)
(-1.9707,-0.9601,1.1177,2.9018,2.4246,1.2539)
(0.5227,-0.9048,-2.8581,-0.0274,-0.0028,23.8293)
(-0.3019,2.9391,-0.4151,2.0988,-2.6976,1.0530)
(1.3353,2.2556,1.9927,-1.6636,0.0666,-11.5314)
(-0.0466,-0.4367,-1.7063,0.1502,-1.9865,-7.2463)
(-2.3186,2.1615,0.5737,2.6803,-0.3837,12.3097)
(-2.6723,-2.2048,1.3252,1.1204,-1.0356,-9.3981)
(1.4085,1.2977,1.8466,2.8027,1.3754,4.0134)
(-1.8665,0.7256,2.3369,0.3528,1.1117,4.1910)
(0.5085,1.6912,1.4972,-0.0084,-0.0058,19.2861)
(-2.0736,-2.4749,-0.4950,1.5561,0.9728,-5.5735)
(1.0960,-1.9201,2.2313,-2.9395,1.1571,-22.4260)
(1.2891,0.6330,0.8323,1.7585,2.8236,-5.0916)
(-1.2689,0.5091,-1.9768,-1.6461,0.7170,4.9771)
(-2.8862,1.4950,-0.0839,0.2463,-1.9447,2.4797)
(2.7518,-1.9800,2.8713,2.3489,1.8281,-6.3525)
(0.5234,0.6166,-1.2875,-1.0432,-2.2072,-9.6707)
(-2.9595,0.9116,0.1327,-1.4113,0.5544,3.9179)
(-2.2363,0.4303,-0.3589,-1.8999,1.2155,9.4592)
(2.9027,-2.3273,-0.7684,2.5247,1.6984,-6.2679)
(2.0368,-1.9510,-0.6498,-1.3897,0.7312,19.3979)
(-2.9114,-1.7256,-1.4944,-1.8528,2.0660,1.8809)
(2.3835,-0.8735,2.6231,-1.6745,-2.5244,-12.8946)
(-1.8213,-1.0996,-2.4662,0.8951,1.1704,-0.2510)
(1.3013,-2.6372,2.6948,-1.6473,2.6055,-2.4690)
(2.4085,2.6655,2.3504,-2.1720,2.1312,19.6651)
(-1.7061,2.4932,-0.2320,1.9953,2.9467,14.5436)
(-1.4738,-1.3428,-0.7449,-0.8131,0.3702,3.2064)
(0.8602,0.2565,1.1166,-1.4176,-2.2975,4.2638)
(0.2664,-2.5342,-2.0924,0.3363,-0.7024,-10.4800)
(-2.2751,-0.9692,1.2778,-0.7965,0.5909,21.5694)
(-0.8189,0.2994,1.1028,1.1670,2.6341,5.9805)
(1.6305,-1.4701,1.8312,0.0455,-2.7814,-23.0692)
(-1.5575,-0.7226,-0.4842,-2.6036,-1.8687,-21.7706)
(-1.9056,0.4482,-0.5999,1.3757,-0.2938,10.4435)
(-1.1635,-2.9309,0.8045,-0.8265,2.5867,-7.1008)
(2.9734,1.6210,-2.3907,1.6459,2.4646,14.4599)
(-0.6895,1.5516,2.8798,0.1388,-1.0555,-8.2962)
(-1.9648,-2.6596,-1.1198,-1.2160,-1.7866,-5.2832)
(1.6026,0.8542,0.0748,0.8113,-0.9063,4.4458)
(-1.0747,-0.7807,2.0407,-0.3988,-1.5696,-6.4732)
(-2.1810,1.7196,2.1940,-2.0365,2.6633,19.2016)
(2.1398,-1.4800,-0.0125,0.6762,-1.6743,-9.9812)
(-0.8030,1.0779,-2.9920,-2.3434,-2.5559,7.5962)
(-2.1678,-2.7271,2.5881,1.9618,0.5960,5.8498)
(-0.5673,0.5084,2.9777,1.9405,2.8890,-2.8251)
(0.4811,-1.4072,0.0171,-1.2439,-0.3291,-4.1824)
(-2.6448,-0.1912,1.7306,-0.8938,-2.0329,5.9672)
(0.1740,-1.5235,-1.0157,-0.4775,0.5292,6.4996)
(-0.7166,-1.9608,-0.7481,1.0937,-0.5157,4.0654)
(1.6977,2.9440,-2.5141,2.0627,-2.0940,4.3572)
(1.0153,-1.6683,-0.0099,-1.0525,0.5740,-15.2973)
(-1.7813,0.4637,1.3141,-2.7372,1.1789,-2.3944)
(-1.6002,-0.6849,2.5214,-1.2303,1.3861,8.1674)
(-0.8922,2.7943,2.8020,-0.2624,1.8980,16.7698)
(0.3997,-1.5068,-1.1497,1.8315,-1.2282,-22.1164)
(1.0024,1.5227,1.6310,-2.9368,2.6602,6.2725)
(-2.5316,-1.4700,0.1773,2.0557,-1.5956,13.6512)
(-2.7082,1.5975,0.2454,-1.2519,0.6459,11.5015)
(-1.6274,2.7732,-2.9458,-2.3081,1.7694,3.2390)
(1.1542,-0.5664,2.6090,0.3781,1.1251,7.4990)
(2.9846,-2.7540,1.5466,1.1046,0.5291,15.4485)
(0.4194,0.8034,-0.4285,0.9738,1.0116,-0.6319)
(-0.1821,-2.1452,0.5045,-1.9052,2.9236,8.9852)
(-1.9490,-2.9822,-2.7373,-2.5598,-0.3077,9.2192)
(-2.4643,-0.0216,-1.3818,-1.2459,-0.9710,3.9590)
(2.6058,2.6652,0.8338,-1.5205,-1.4870,5.1318)
(1.0657,0.4025,-2.9431,-0.2744,1.1056,-7.4966)
(0.1091,-2.3937,-2.2020,2.8969,2.2749,-7.2072)
(1.3385,0.7628,-1.5167,2.6260,2.2632,18.0981)
(2.6267,1.4760,1.8942,1.1501,-1.9600,7.4309)
(-1.0163,-1.7665,1.7996,-0.0998,-1.0202,-12.8541)
(-0.0774,1.8447,0.5296,-0.3611,1.5336,-1.5090)
(-0.7824,-0.0180,-1.1236,0.4913,-2.6079,-7.7420)
(-2.1067,1.5025,0.4779,-2.0315,1.9773,6.1084)
(0.5998,2.9987,-2.0312,-1.2101,-2.4028,14.2336)
(-2.5640,-0.6630,-0.6410,-1.1385,1.8707,23.7694)
(2.4631,-0.2281,-2.0524,2.4322,-2.0849,13.8913)
(2.7031,0.6424,1.9192,2.8316,2.2515,4.3146)
