(-0.1395,-2.7867,0.8611,10.4957)
(-3.8881,-1.7014,4.9044,-0.3033)
(1.0740,-3.8958,0.1206,17.1512)
(4.4857,2.4976,1.8568,-0.7460)
(-3.2070,-4.6016,0.0494,18.9253)
(3.2605,-0.9131,4.1793,6.9420)
(-2.7917,-3.5758,-1.8678,1.6313)
(4.1047,-3.9837,-2.9126,18.0329)
(-1.0285,0.2426,4.4878,10.0020)
(-0.1621,1.8291,-0.7943,-0.9474)
(4.8801,-3.6981,-3.0337,13.6071)
(3.3591,1.3239,3.6590,15.0048)
(-0.2757,-3.7969,2.5929,15.3258)
(3.3814,1.3733,1.6311,13.0664)
(1.3318,2.1948,4.1598,9.2960)
(2.7704,-2.4844,1.2412,14.7811)
(0.2321,-2.7189,1.5237,14.3566)
(-4.5817,-3.4081,-2.2283,-6.4775)
(-0.9294,3.4439,-2.5582,-6.3439)
(2.8808,3.3979,-0.4026,-7.6584)
(0.1132,4.5852,4.6812,-4.1547)
(3.5369,4.6665,1.6956,1.9571)
(-4.5819,-0.3089,0.8568,-3.3555)
(0.0773,4.2404,-4.5342,-14.2967)
(4.7745,-2.3643,-1.8202,7.2042)
(2.4697,-1.8802,-0.4971,5.8026)
(0.4758,0.9180,0.8267,8.1098)
(-2.8783,-3.3074,1.3566,7.7078)
(-4.2054,4.0754,-4.4901,-13.7169)
(1.5234,-2.9437,3.6435,13.1146)
(-4.9746,4.8596,-1.5787,-29.0972)
(-2.8959,2.1550,4.4222,0.1320)
(-4.2371,2.1786,2.1620,-9.4794)
(2.7644,-0.1323,-4.0740,-5.9397)
(-0.9494,-4.0281,-0.8638,9.3882)
(4.0014,0.1501,0.4435,10.3980)
(-4.5739,-2.1865,-3.3518,-2.1508)
(3.3205,-2.4153,1.4486,8.6758)
(-3.3811,4.3761,-0.0818,-12.2801)
(-4.7796,-1.1814,2.3227,-5.9958)
(2.1875,-2.3621,1.6875,9.9385)
(-4.6161,0.9405,-3.7006,-8.3785)
(1.6956,-1.1322,-3.6761,11.6153)
(-4.1079,1.7436,1.2976,-5.1668)
(-0.0219,1.4737,1.2134,-5.3608)
(0.0987,-1.4466,-1.8903,3.0114)
(1.4792,3.2986,-0.3550,4.0159)
(-4.3241,3.0938,2.6303,-1.0501)
(3.6357,0.9828,0.2512,20.5122)
(-4.2013,3.7953,-0.7530,-19.5394)
(2.9813,2.7103,3.0301,-4.1209)
(-1.5952,4.5268,4.8905,-5.2458)
(-4.3054,0.2137,0.2326,-9.7937)
(2.3771,-3.7068,-4.4447,5.1399)
(0.3288,0.5023,-2.2231,-5.5772)
(2.3436,1.6812,3.6281,3.4556)
(-4.1128,-0.2629,-0.5644,-12.1192)
(-0.7463,-2.8079,3.8269,6.2982)
(-4.8284,-4.7312,0.7764,12.2371)
(4.8177,-4.2435,0.2172,21.4949)
(3.0219,-3.3819,3.2342,18.2333)
(1.3654,-1.8173,4.3057,10.4086)
(1.7931,-3.6238,3.7885,16.0505)
(1.5739,-1.8898,0.7216,17.9768)
(-2.0785,-1.7620,-1.2818,2.8713)
(4.0451,0.2041,-3.4289,3.3230)
(-4.0728,-1.3641,-4.9711,-7.7934)
(0.2699,0.2140,1.1832,9.7029)
(-2.6107,-2.1756,-1.6179,5.5689)
(0.9254,-1.2567,4.5769,13.2204)
(-1.5011,-4.1678,-4.0209,10.0413)
(-2.2983,0.4281,-2.7140,-6.4608)
(-4.3201,-3.6699,4.3462,10.4671)
(0.7383,2.7271,-2.0234,-2.4297)
(-2.9353,3.1501,-4.8124,-4.9980)
(2.5598,0.5381,-4.9488,-0.3443)
(4.3766,4.0345,0.7950,3.6538)
(1.1402,-2.4335,2.7896,13.4511)
(4.2283,-3.0809,-3.2433,21.8362)
(-0.4060,-4.3916,4.8790,21.3187)
(-2.3430,-4.0903,0.2451,2.1392)
(2.6904,1.1709,-4.0234,-0.8520)
(3.1910,0.6209,3.7738,18.9970)
(3.2053,4.3859,-0.9864,-0.5137)
(-2.6692,3.9673,4.2002,-4.9543)
(2.7511,0.0068,-0.9984,0.7697)
(-0.9029,-2.6807,-2.6330,17.0601)
(-4.0857,-3.8898,4.2893,10.3653)
(-4.8381,-1.7204,-3.4893,-4.7380)
(-2.4676,4.4745,4.4958,-7.6487)
(0.5331,2.0606,-1.3769,1.9804)
(3.4260,4.2648,-3.4365,2.0581)
(-3.8900,4.5715,-2.9641,-19.5527)
(-0.4518,-0.3723,-0.1424,8.9401)
(-4.6541,4.7808,-1.5061,-16.6184)
(1.4472,4.2337,3.1247,-4.9222)
(2.6354,-0.8106,-1.3148,8.4671)
(1.2921,-4.5806,1.9546,14.6774)
(-2.6904,-3.5494,4.1025,14.7470)
(-0.3283,1.6782,-4.5877,-2.4222)
(-0.5215,1.6416,3.8492,3.4972)
(-4.2859,0.5663,-3.5483,-12.8091)
(-3.7210,-2.9266,-3.5371,12.1402)
(-3.3960,-3.8313,-4.9872,-0.1422)
(4.9146,3.1672,0.6187,3.7307)
(-1.4485,-2.4464,-4.6005,6.2644)
(3.8701,4.5422,-2.3200,-1.4066)
(-2.4990,-0.6928,3.5614,9.9475)
(4.1102,2.6362,-1.7614,1.9201)
(-4.9400,2.9127,-3.9761,-21.8019)
(-1.2799,-2.8504,-2.5585,7.8766)
(-0.1685,-1.3234,-3.6912,11.1498)
(-3.8955,-2.0776,1.9994,7.3901)
(0.9952,-1.1917,-4.8406,8.7909)
(2.0460,1.4225,2.3874,9.2476)
(-1.4720,2.4494,-3.3206,-9.1258)
(4.2353,3.6955,-4.0875,-3.1492)
(0.1981,-4.2448,4.7793,19.2417)
(4.9390,4.3174,4.4160,5.2094)
(1.1188,-3.0313,-2.3357,8.5989)
(-1.2974,0.7316,4.5654,8.7396)
(-0.7262,-4.4601,-0.7398,5.5844)
(-4.1487,1.3690,-4.4157,5.9856)
(-1.0034,-4.0489,0.6301,17.8645)
(1.8169,4.1621,-3.7853,-3.1944)
(-1.8302,3.5797,2.8547,-2.9862)
(0.0112,4.2652,-4.9052,-17.3561)
(3.8948,0.7652,3.9424,5.4884)
(2.0613,-0.9344,-1.8785,19.9732)
(-1.8158,4.6445,2.1922,-11.8403)
(-2.6101,0.4352,-4.8235,-6.7621)
(-3.7280,3.4743,-0.1727,-14.2215)
(-4.8837,-2.9707,-2.0872,4.8559)
(-0.8057,4.7523,-2.7672,-3.6113)
(4.9807,2.1073,-4.8931,1.9183)
(-0.1183,-2.7749,2.1513,10.7749)
(-0.7516,-0.5158,2.6836,10.2357)
(4.4041,-2.8860,-0.1344,20.3216)
(-4.0327,-0.1073,4.0235,2.0199)
(-4.5228,-4.1633,-1.1213,1.5348)
(2.1639,2.8008,-2.1607,-9.9384)
(-1.2906,3.6495,-2.6789,-8.6318)
(-1.5634,2.6819,4.9920,5.8196)
(-4.2305,4.3074,1.0436,-11.6392)
(-4.8847,-3.7546,0.7849,2.9950)
(0.3082,0.0858,-3.7507,1.5589)
(-4.0283,0.1974,-2.2370,-7.0591)
(-3.0380,-0.5136,-0.1326,5.8340)
(1.2001,-2.5105,-3.4515,12.2312)
(1.6581,3.4418,1.7904,-2.2916)
(3.5981,1.5674,-4.9245,2.8395)
(3.5790,4.5742,0.7803,-0.0446)
(-1.6211,0.1769,1.6105,4.4073)
(-2.2449,-1.5230,-2.3157,7.3401)
(0.1826,-3.6174,3.2036,21.3887)
(-2.2894,-3.4197,0.4944,5.7205)
(1.1137,1.7354,-3.0897,-8.4294)
(-1.4579,-1.0574,-3.7237,1.1993)
(0.8961,-2.7914,4.8826,14.8652)
(-1.3745,-2.2241,-0.9573,10.1096)
(1.1354,1.4329,2.1194,0.7936)
(-4.4332,-1.8515,-3.0422,-1.9795)
(0.7495,4.1969,-0.3003,-14.1338)
(-2.4920,3.6264,-1.1196,-5.8182)
(1.1761,-1.2737,-0.6179,-0.6358)
(4.8778,3.4068,-3.7765,-4.4751)
(1.4845,0.4782,3.1908,14.8720)
(-0.3755,-2.9002,-2.7203,6.2340)
(4.7796,-2.3507,4.1025,25.0435)
(2.0664,-1.9090,1.2907,11.3365)
(-2.6640,2.1351,-4.7801,-15.6598)
(-2.9842,-2.9941,-0.5396,12.6082)
(-4.1266,0.9379,3.7355,5.9606)
(1.7252,4.0856,1.2392,-1.1886)
(3.3478,-3.2538,-2.3281,17.4489)
(-4.2148,4.8309,2.0696,-10.0561)
(-4.0473,0.6693,-4.3435,-4.7266)
(4.7868,3.2214,-1.4988,1.3744)
(2.3031,2.4698,-0.2961,3.5784)
(-3.9736,-2.2555,3.4471,2.9373)
(-4.9543,1.0031,3.0484,-11.4705)
(-4.8012,0.6130,-1.9475,-4.9433)
(-4.7063,-0.3369,-2.5781,-4.1160)
(2.0349,-4.6274,-3.8161,17.2318)
(-2.6930,-1.0081,-1.1343,-3.9064)
(-2.4055,-2.3443,-1.1527,11.4376)
(2.6906,-4.2015,-4.6262,22.1154)
(-4.3042,-1.1603,-4.7806,3.9464)
(1.4558,2.3373,-0.9207,16.3707)
(-0.7627,-3.1952,2.3175,6.1184)
(-4.1520,-1.5228,1.8598,-4.4302)
(-4.9954,4.2332,4.8476,-9.8215)
(-1.6398,-0.6827,1.6237,-1.7372)
(-0.1836,-0.4136,-1.3494,5.8322)
(-4.9173,-4.6174,0.5621,15.7135)
(-4.6193,3.2991,3.5027,-7.3113)
(-4.8672,4.2916,2.5784,-14.6699)
(-4.2789,0.4497,2.3653,-0.2022)
(4.7125,-2.9299,0.9261,21.0244)
(3.9035,2.2569,1.3664,8.5539)
(0.0245,2.4682,1.7259,0.8860)
(-2.4075,-1.0104,4.5285,3.2189)
(-4.2418,4.1483,4.3784,-13.8042)
(2.6525,4.1199,-4.9365,7.4983)
(3.5770,-2.6707,3.5832,21.3096)
(0.6452,1.7222,2.6158,2.2577)
(4.9149,4.6186,-3.4827,1.0404)
(2.8563,-3.8337,-2.4554,18.3303)
(1.8651,-3.7657,1.5863,24.0035)
(0.3565,-2.9722,2.2876,9.2340)
(-0.2625,-0.8545,2.9154,5.8939)
(3.7685,-4.0254,-1.6982,22.0849)
(4.4142,0.5578,-3.9284,2.3225)
(-4.7842,0.0744,0.7326,-3.3860)
(-1.4906,-0.9813,1.0711,4.2806)
(4.5267,1.8030,3.9300,16.8337)
(3.8261,2.4495,-2.4905,4.9700)
(-2.2360,-4.4241,-3.6792,7.8614)
(-2.1220,0.4042,3.3984,-5.9626)
(-2.5928,-1.2668,-4.6156,-10.1564)
(1.0471,-2.7910,0.2651,14.7071)
(-3.1143,1.5311,-1.5072,-5.2478)
(1.8796,-4.6647,-4.3188,13.6564)
(4.2303,2.4165,1.8396,7.0828)
(0.7213,-1.8710,1.5039,14.0816)
(2.8830,-2.3609,1.0158,10.7757)
(2.8580,3.2657,3.0158,0.9125)
(1.6076,4.8082,1.2224,-1.2019)
(-3.7740,4.4080,1.4849,-16.9437)
(2.5498,-0.8944,2.4107,9.4232)
(-4.6277,2.4976,2.7407,-6.9442)
(3.9744,3.7220,-1.1504,-8.2592)
(-3.8767,-4.3864,-3.6083,-1.2950)
(2.2785,-1.0704,1.0371,1.8396)
(0.4935,3.7148,-0.6646,-4.3352)
(4.8302,-1.9878,0.8902,16.9088)
(1.2354,-4.4736,-4.7154,13.4296)
(3.3324,-0.4799,4.4387,4.4789)
(-2.3652,-1.3882,4.8971,9.5177)
(3.0102,-3.0407,2.5511,18.7808)
(-0.5844,3.3385,-1.7181,-10.3953)
(-2.7058,-3.2288,3.6429,9.5390)
(-0.9183,4.3572,4.5789,-1.4427)
(4.2087,3.0169,-4.4015,0.7734)
(-0.7272,-4.0918,1.5581,11.7970)
(-0.7255,1.0060,1.7817,9.1666)
(2.0506,2.8370,-1.1938,1.0245)
(4.1827,0.9391,-0.2947,14.2437)
(1.5068,2.0075,2.8778,-2.4560)
(-1.3647,0.4712,-3.1658,4.9315)
(3.6294,-3.8703,-2.2865,12.9518)
(4.7940,-2.2557,-1.0535,16.3494)
(0.4659,-3.4286,0.8978,16.1147)
(-3.2017,-2.6122,0.9375,13.9787)
(-4.5921,-4.5127,-0.9871,1.8298)
(2.5364,-3.5538,4.8275,20.1618)
(4.0971,-2.6744,4.1521,20.7870)
(-2.3656,1.6550,3.2374,-5.8842)
(-2.4446,0.3822,2.0008,0.7212)
(2.9279,-4.6744,4.6093,27.3608)
(-2.5342,2.1572,0.6011,-12.7285)
(3.8724,2.4816,0.3350,10.5479)
(-0.9678,3.4700,1.4358,-8.3733)
(2.9987,-4.9138,-0.5853,17.4497)
(4.5833,-3.4413,-1.4349,16.0109)
(-2.2968,-2.0109,2.8111,14.8070)
(3.8183,4.5123,1.7724,-0.2160)
(-0.3095,-2.4247,0.8308,7.6140)
(-4.7543,-0.8566,2.9726,2.7755)
(-1.4767,-2.1070,3.2297,11.9670)
(-1.7426,-0.1436,-2.1377,-3.1343)
(2.9364,-2.9074,-1.3282,12.5266)
(-1.6405,-0.2457,-3.3692,-1.7321)
(4.2676,-4.6920,-4.8019,17.3632)
(4.9515,-1.5687,3.2325,16.7169)
(1.5320,0.5437,1.2032,1.8746)
(1.5118,-4.3840,-2.3011,16.3860)
(-1.0055,-2.3796,3.3910,12.4158)
(-2.8355,4.8978,-0.9890,-11.0167)
(-0.8651,1.8359,4.4982,0.2211)
(-4.6556,-4.5590,4.6952,12.8544)
(3.0696,0.6327,0.1933,9.6509)
(0.3441,2.3390,0.3757,-1.5226)
(3.4348,-4.4018,3.9185,21.6149)
(-3.0872,-3.7911,-1.2973,-2.2316)
(1.8148,2.6934,2.2988,-2.0767)
(-1.6972,-2.0531,0.6460,6.4454)
(-3.6119,-3.6496,2.1603,5.6845)
(0.0564,-2.1325,4.1883,15.7650)
(-0.4244,4.8614,2.3534,2.6814)
(2.0714,-0.5069,-1.5403,6.4648)
(-0.5270,3.6859,-2.4359,-20.6120)
(1.7049,-3.4808,3.8444,19.6861)
(-1.8433,4.5793,3.9803,2.0461)
(1.5473,-2.7736,2.7952,14.7136)
(-4.2620,-1.2596,0.4643,5.0137)
(-0.9426,4.0119,-3.9669,-8.4148)
(4.5564,-0.9181,4.7284,18.8494)
(-4.3989,-1.7304,-3.5711,-5.7260)
(-1.8666,1.2260,0.5278,-2.9825)
(0.2547,3.5462,-2.4170,-10.7377)
(3.1328,-2.9672,-0.7321,15.7386)
(2.0966,-0.4818,-4.2965,17.2700)
(2.1664,0.3863,2.2824,7.3260)
(-3.8692,-4.6556,4.6762,14.0141)
(-3.5288,4.4317,0.8648,-6.1886)
(-2.0849,1.4160,1.5492,-3.2946)
(4.6302,3.6864,1.9747,-3.9132)
(3.1483,-4.5544,4.6104,12.0678)
(0.7224,4.8808,-4.2024,-1.3235)
(-3.2952,1.3697,-0.3644,-6.7012)
(-4.9932,-4.4649,-1.2154,0.6665)
(-4.3632,0.0313,4.2411,4.9179)
(-0.6009,-1.5384,2.0769,-0.2691)
(-4.7820,3.2146,-0.0136,-15.9916)
(-1.8926,4.4047,-1.0898,-7.6187)
(-2.2854,4.8569,2.9962,-17.4785)
(1.0425,-3.3091,1.1621,10.8745)
(-4.6204,-1.2493,0.2967,-4.2547)
(3.8340,1.8724,2.0259,6.1469)
(1.1128,2.6008,2.0152,12.2452)
(2.4159,0.4225,-4.9452,6.7887)
(1.3828,3.1752,-1.6294,-2.0079)
(-3.3411,-0.9982,3.0019,-2.0608)
(-1.8756,-4.0261,-2.7686,12.2083)
(4.1860,0.9363,4.2999,14.4869)
(4.2855,3.5584,0.4735,-1.0978)
(-4.1368,-4.3732,1.7390,5.9514)
(4.9539,-3.3844,-2.6613,21.2060)
(-4.1561,-2.9813,1.2712,9.8335)
(-1.5512,1.2883,-2.5762,-16.1390)
(3.1714,-3.6012,-2.7892,8.0405)
(-3.6270,3.8572,4.3823,-7.4267)
(1.1132,0.9755,2.5059,4.1161)
(-0.3707,-2.4922,3.8665,18.5294)
(2.6123,-3.2625,3.2247,16.1859)
(2.1551,-0.3337,-4.0002,8.4582)
(-2.7982,1.0812,-1.9682,-1.1735)
(3.1650,-1.6059,-1.8919,18.5430)
(0.8281,1.6817,-0.4942,6.3762)
(-3.8514,0.6025,3.5495,-0.0312)
(1.3579,2.0272,-0.0638,-3.1666)
(4.9564,-2.4014,-4.8890,17.9252)
(-0.7747,-3.3722,0.7706,19.1152)
(-3.0478,-1.9257,2.3203,4.3353)
(-0.3456,1.3368,-4.1107,-1.0360)
(3.9539,0.4052,-4.0072,6.8692)
(-0.5324,0.4061,-2.8535,-3.2201)
(3.9901,-1.7320,-0.2236,26.2338)
(-0.9660,3.7434,2.6562,-8.8433)
(-2.6934,-2.9692,-1.0750,8.4281)
(3.0838,-4.4667,2.4225,24.5566)
(2.8684,-3.2254,-2.2503,19.3011)
(0.4314,4.0997,0.9414,1.5842)
(-1.6413,-1.1649,4.4851,4.5568)
(-1.5813,-3.9101,-4.7251,7.9120)
(-2.2885,-2.1178,-0.8926,6.7290)
(-3.7625,-0.2266,-2.5241,-1.4536)
(4.3161,4.1920,-0.4097,0.2138)
(-4.4556,-1.7846,-1.5641,2.5229)
(-3.6111,-2.1746,2.5016,10.1238)
(-2.4764,1.0620,3.1364,-4.7856)
(3.1444,4.6907,0.4716,-0.4333)
(4.2021,-4.2849,-4.2685,16.0704)
(-2.2791,-1.6322,4.7216,1.1100)
(0.6020,-1.2181,0.8853,20.3680)
(0.5783,3.4827,1.2649,-0.6084)
(-3.6080,4.3524,3.3873,-6.1927)
(2.9310,-3.0582,3.3303,17.0754)
(-3.3093,3.8028,-0.6522,-9.7227)
(-1.3031,-4.0686,-1.0590,7.6820)
(4.8879,4.1747,2.8671,0.8975)
(2.3982,2.8929,2.4967,0.7392)
(2.5544,1.3470,-4.2998,2.8326)
(-0.7221,-1.9169,-4.0861,-5.6437)
(1.2253,-2.8494,2.4964,8.8731)
(-4.0262,2.5630,4.8723,0.6174)
(-1.6498,1.3677,-0.3393,3.6286)
(-0.7353,2.3805,-0.5648,-4.8587)
(2.2397,2.2606,-1.4419,2.2448)
(3.4347,-0.3957,-4.0473,6.0667)
(-4.5087,2.7264,-1.5317,-6.9966)
(2.8693,0.6241,-1.7329,4.8913)
(-1.3559,-2.0206,4.5350,7.9960)
(-0.4700,-2.8934,-0.2413,4.4879)
(0.1732,-0.9498,-0.6759,10.1614)
(-4.3144,4.4216,-1.0587,-13.4353)
(3.1239,-2.2049,-3.5826,9.8185)
(-1.0005,-0.1766,1.3719,0.1831)
(2.5649,-3.4004,-2.6458,20.7258)
(-1.7349,-4.3453,-2.2150,15.0870)
(1.9389,-1.7538,0.8164,4.7346)
(0.2233,-4.5159,-1.7324,7.7508)
(3.2856,-1.7845,0.1228,14.6598)
(3.4287,-4.3513,2.0711,17.3318)
(-2.3611,2.2971,3.6643,-2.5144)
(-1.8395,-3.6551,-1.6284,2.2848)
(-1.6800,-0.7080,-2.1491,0.2254)
(-3.2245,-0.8867,2.6127,6.6364)
(-1.9486,-1.7200,-4.8876,1.9956)
(-3.0020,0.0875,0.5122,6.0106)
(1.7606,1.0147,-0.9795,9.8464)
(2.4444,4.9058,0.7710,-13.2867)
(-0.3803,-3.8954,-0.4814,15.5194)
(-4.3659,-3.1496,-0.8974,6.8074)
(2.9817,-1.9711,1.1454,14.7572)
(1.0035,1.0668,-0.6075,10.4016)
(3.9793,-0.4658,-2.7705,11.1185)
(4.8435,-2.4404,-2.6243,7.5719)
(-2.4614,-3.7968,-2.5607,12.4323)
(1.3429,4.3641,-4.1691,-7.7854)
(-3.4875,-1.4411,3.8011,-1.6843)
(-4.1934,2.6519,2.0903,-4.8763)
(1.4119,-0.5991,2.5709,11.2628)
(-4.3233,2.5193,4.1513,-1.4564)
(0.1656,1.1791,4.3995,-1.5417)
(2.6659,2.5678,-2.6380,-0.2163)
(3.2062,2.1515,2.8898,-0.7801)
(0.0030,0.1100,2.5411,6.6099)
(-1.5790,4.6561,-4.7262,-9.8219)
(1.3988,-0.3275,0.1578,12.4609)
(-2.3752,2.0628,-3.8524,-11.3633)
(2.0778,1.8284,-1.6295,2.8321)
(4.3110,-1.7704,-0.4263,16.9243)
(4.3324,-2.7037,-2.6466,10.9378)
(2.3658,-2.2440,-4.0612,10.1674)
(2.1623,1.2035,-3.4444,-2.6187)
(-4.3657,2.3747,-4.4754,-8.0870)
(-3.4516,-3.2484,4.9068,13.3040)
(-0.2323,3.8924,-1.4117,-0.0511)
(-1.9729,0.9381,2.0489,4.3332)
(-3.3946,-2.2331,-0.8843,4.0720)
(0.7077,1.0426,-2.1990,-1.9846)
(-2.3044,-1.4389,-3.6809,-0.2132)
(1.4669,-4.5818,-2.4150,20.3915)
(2.9099,3.0139,2.4121,9.1190)
(1.9035,2.3992,0.2723,4.9529)
(3.0335,4.5788,3.9250,8.2995)
(-2.4224,-4.5433,-2.4663,8.0860)
(2.0803,1.3778,-1.5103,-4.0680)
(2.5626,1.1830,4.3095,-1.1567)
(-4.1781,4.2605,-3.7731,-23.0198)
(3.7576,4.8536,-2.3348,-4.4821)
(4.6996,-2.4717,4.2337,14.9362)
(-2.6555,3.2869,-3.9238,1.3421)
(-3.1192,-3.8233,0.7252,6.7338)
(-2.6168,2.6107,4.5396,5.4542)
(1.7485,3.9930,-2.4395,-7.3030)
(-0.2472,-0.4605,1.1092,12.2543)
(-4.1745,0.8703,-3.2430,-2.4974)
(-2.4733,1.0707,1.4581,4.6895)
(3.3758,-4.9621,-0.9413,22.5138)
(1.7158,1.9480,2.4725,-1.2169)
(4.6167,0.2754,-0.2556,17.1267)
(4.9853,-1.6225,-2.7733,10.0984)
(3.0649,-0.4300,4.6417,24.7426)
(3.4954,-2.1044,4.2715,18.6702)
(-1.8250,2.5408,3.3080,3.2453)
(4.8026,1.8773,4.0906,12.0458)
(2.3307,4.7605,-4.6570,-1.6929)
(3.1672,3.4103,4.6990,6.1237)
(-3.7825,-3.4801,-4.3042,-2.5166)
(1.9371,-4.8013,-2.6573,19.9767)
(-2.9069,0.3812,4.0272,-5.0231)
(-1.3991,-2.1053,-4.5816,2.8967)
(3.5416,-1.9129,0.1305,9.2737)
(-2.4946,-0.6105,-3.2633,-3.3846)
(0.9835,3.9100,-2.8259,-4.6019)
(4.1386,3.1141,-4.0236,3.6802)
(0.6708,4.5319,-1.6330,-2.3088)
(-3.8326,-4.2835,3.0895,13.6824)
(-3.4304,-4.0050,1.6719,5.6329)
(4.2014,-0.2372,1.0613,18.2959)
(0.5381,4.4162,-2.9661,-8.8977)
(3.0699,4.2161,-2.7286,4.5717)
(2.5617,0.8713,-1.0772,0.2177)
(2.8696,-3.9118,-2.6564,16.1573)
(3.3178,1.0575,-3.0907,1.0581)
(-4.4627,-2.3313,3.2739,0.4169)
(1.2990,1.0231,4.9523,2.5127)
(4.0933,-0.3443,-4.9721,5.5343)
(0.0276,-0.2056,-0.0857,-3.5267)
(4.4479,-2.7816,-1.7125,18.1740)
(1.0083,2.6813,2.7087,-1.4546)
(3.9661,-2.9345,-3.3618,12.1480)
(-4.2054,4.2369,-1.6134,-15.2986)
(4.6178,1.3329,-0.4686,3.2576)
(-2.8436,-3.3591,-0.7528,6.7265)
(-0.6245,-4.8944,2.3139,7.1455)
(1.2427,-0.8920,-3.5858,11.0416)
(0.8807,1.2725,4.0271,3.6784)
(2.5669,-4.4811,4.8193,27.8251)
(-0.3069,3.4184,3.6411,-8.7980)
(3.5703,2.8373,-3.2310,-5.8328)
(-0.7405,4.5922,2.8948,2.9548)
(1.2488,-2.6610,-3.1712,4.3840)
(2.8468,-2.8880,-0.2358,23.4871)
(-4.3835,4.6341,2.4303,-5.1736)
(1.6922,-0.4345,2.9214,10.2221)
(0.0689,4.4620,2.6382,0.3543)
(0.7050,-1.5605,2.5266,7.9134)
(3.6536,3.8299,2.4112,4.6302)
(-3.0316,-2.8291,4.9971,10.0239)
(1.7546,1.4243,-4.7126,1.5526)
(-1.5319,-0.0107,-1.6454,11.4533)
(-3.7645,2.2517,2.1163,-13.4311)
(-2.1029,-1.3489,-2.5550,3.2887)
(-0.7164,3.6848,-0.5482,-3.3445)
(1.9065,1.1046,1.2993,-1.1379)
(-0.3213,1.6526,-4.7957,-1.9693)
(-3.6250,-2.7551,2.9168,8.3317)
(1.3076,-3.7639,2.9984,24.5356)
(-1.6864,-0.3661,-4.8762,3.1742)
(-3.8593,-2.1038,4.8688,14.9380)
(0.3476,-2.2693,2.3844,18.9046)
(-4.7935,-1.6706,2.5769,0.1263)
(2.0844,3.6573,0.3888,0.4044)
(1.9173,2.9896,-0.4426,3.3161)
(1.1011,-1.6871,-3.2366,4.7221)
(-4.2402,0.8072,-1.8659,-13.3262)
(-3.3214,0.8558,0.8293,-1.8893)
(1.7772,2.1534,-3.5708,1.7774)
(-4.6522,-4.0906,0.9872,10.7635)
(-0.9412,3.2022,-1.8026,-10.1009)
(4.8032,-2.3065,-3.4791,16.2900)
(0.9377,-3.3712,-1.0786,19.9338)
(3.7235,-2.3736,2.9451,5.8850)
(2.9425,0.5673,-3.7983,-2.3408)
(-4.0517,-0.8108,3.2411,-1.4472)
(2.5150,4.6205,2.0490,-14.4892)
(0.8088,3.0920,-0.8433,-13.4585)
(0.2060,-4.0984,-1.9535,11.7663)
(0.4058,-4.2211,-2.3013,7.1828)
(3.0024,4.4382,3.3036,3.7617)
(-0.9799,-0.6099,-3.8848,-4.4373)
(-4.7834,-0.9417,0.1535,-0.7842)
(0.3674,4.8324,0.7999,-11.9189)
(2.8487,-0.6012,4.4528,0.9836)
(4.9996,4.0118,-3.3668,-10.6724)
(2.3770,-1.4844,-2.8688,14.5086)
(2.3157,3.5992,0.0871,-1.4210)
(3.5366,-4.5105,-2.8175,11.2748)
(-0.3144,2.9995,4.8301,-0.8656)
(4.1840,-0.4487,-1.9284,11.0614)
(2.9158,-1.5441,-2.5379,17.6797)
(-0.8367,-1.3125,0.1832,11.2614)
(3.7835,-2.2107,0.9032,22.3618)
(-4.4995,3.8004,-1.1535,-18.8689)
(-1.1378,-0.4846,4.0966,-1.0795)
(-2.4436,-2.1164,-0.5817,7.1835)
(-2.0453,2.1472,-1.4210,-6.4371)
(-3.2217,0.6454,3.0042,-2.5554)
(-4.5966,2.8533,-1.5178,-1.8460)
(-3.0764,2.6469,4.4349,-0.6519)
(1.0648,-3.0459,4.1225,7.1510)
(-0.2462,-2.3435,-0.8615,2.0380)
(0.4492,0.9660,-1.1260,0.6291)
(-1.3827,2.1139,4.3994,7.6607)
(3.7351,4.2787,2.5026,0.9730)
(-1.8995,0.9106,1.3695,7.6482)
(4.3986,3.3161,2.0201,8.2315)
(-2.6989,2.2760,0.5146,-1.9415)
(4.8972,3.3180,-0.2580,3.2318)
(3.7466,0.8412,0.8118,13.3862)
(1.2932,-4.2586,-1.9494,18.6504)
(-1.2138,0.3407,-2.8718,2.3259)
(-4.6159,0.1470,-3.6400,-4.6877)
(0.6288,2.4993,2.7898,6.8435)
(-3.9368,4.4880,4.4460,-10.5875)
(-3.9642,-3.2801,3.1968,2.7382)
(-2.8390,3.7951,-1.8511,-10.4905)
(-3.0627,3.7329,0.5438,-14.6476)
(-2.0200,2.6365,3.5116,-1.9930)
(0.8048,2.0030,4.8972,-1.1229)
(-3.3610,-4.6355,-4.1468,8.7341)
(-1.4309,2.4606,1.6978,1.2023)
(0.5658,3.3062,-0.7185,-9.7497)
(4.0604,-3.0679,4.8955,24.6348)
(4.3829,-4.5182,-1.3335,15.3631)
(-2.4636,-1.4099,-3.4750,-8.5604)
(3.6179,1.3308,3.1010,9.8021)
(2.5835,4.4591,2.4551,-1.8333)
(4.7684,4.5670,4.0870,0.4805)
(-2.2233,-0.5456,-4.5612,-6.6318)
(3.9644,4.4912,-1.5063,0.2828)
(3.1268,1.7821,-0.0757,-2.8533)
(-4.6516,-4.1149,-4.9343,3.9096)
