(4.7754,-4.7062,1.0000)
(4.3859,0.1136,1.0000)
(2.6173,1.8691,1.0000)
(-4.5340,2.0199,0.0000)
(5.5151,4.5400,1.0000)
(-0.8262,-5.0710,1.0000)
(1.7811,-3.7193,1.0000)
(-3.8052,-3.4524,0.0000)
(1.6024,-5.2996,1.0000)
(-2.4835,3.0074,0.0000)
(-4.8545,4.2247,0.0000)
(0.6697,5.5084,0.0000)
(-2.0846,0.1560,0.0000)
(3.1906,1.0067,1.0000)
(-3.2932,0.5126,0.0000)
(1.5036,4.1248,0.0000)
(-5.9833,-4.7054,0.0000)
(4.6005,-4.2268,1.0000)
(-4.9449,-5.2673,1.0000)
(-0.5613,2.9477,0.0000)
(1.5839,-4.1722,1.0000)
(-2.5528,1.3350,0.0000)
(5.9160,-5.5765,1.0000)
(4.0031,-1.5115,1.0000)
(-0.1760,4.2151,0.0000)
(5.1206,0.7044,1.0000)
(-1.4956,-2.1709,1.0000)
(-4.2400,-1.0553,0.0000)
(-1.8142,4.5787,0.0000)
(-2.3956,4.1525,0.0000)
(-2.9804,5.8256,0.0000)
(-0.8303,-5.3971,1.0000)
(-3.4973,-0.2628,0.0000)
(-3.0373,-4.5448,1.0000)
(-5.1531,-0.4082,1.0000)
(-5.4211,-5.9801,0.0000)
(5.7802,2.4536,1.0000)
(-4.8998,-2.5706,0.0000)
(-4.0958,-4.7083,0.0000)
(-1.4788,-0.8839,1.0000)
(-4.9644,5.8482,0.0000)
(5.4899,0.5010,1.0000)
(-3.6730,-3.3179,1.0000)
(2.1866,-4.5827,1.0000)
(2.5317,4.4786,0.0000)
(-4.7145,-3.8443,0.0000)
(0.1241,-1.1195,1.0000)
(3.2809,1.1347,1.0000)
(-3.9166,2.7830,0.0000)
(-4.8154,-3.2408,1.0000)
(-2.6326,4.2565,1.0000)
(-2.7141,-4.1690,1.0000)
(-1.8959,-4.7305,1.0000)
(5.8926,-1.7638,0.0000)
(4.9934,-4.0135,1.0000)
(4.0220,1.0293,1.0000)
(3.5934,-2.1630,1.0000)
(5.9678,-1.8066,0.0000)
(-2.4180,1.8910,0.0000)
(5.3774,5.6015,1.0000)
(1.2665,-4.4067,0.0000)
(1.6375,-4.5180,1.0000)
(2.5742,-3.8177,1.0000)
(0.0965,-2.6061,1.0000)
(3.7174,-2.7380,1.0000)
(-4.0993,-5.3911,0.0000)
(-4.2089,2.1624,0.0000)
(5.9399,4.0700,1.0000)
(2.9587,4.1866,0.0000)
(-2.5260,2.7381,0.0000)
(2.6721,-3.6955,1.0000)
(2.8521,5.0629,0.0000)
(-5.0122,5.7962,0.0000)
(1.5093,-5.1081,1.0000)
(-2.5864,2.3341,0.0000)
(5.9466,-2.3932,1.0000)
(1.4800,-5.5145,1.0000)
(0.6170,3.7756,0.0000)
(-3.8822,-4.4149,0.0000)
(4.7476,3.0879,1.0000)
(-3.5512,-1.9778,1.0000)
(1.3407,-5.1115,1.0000)
(-0.2296,-1.9651,1.0000)
(-0.4583,-5.6751,1.0000)
(0.3466,-1.0854,1.0000)
(0.9585,-4.9528,1.0000)
(-4.8905,0.4349,1.0000)
(0.5310,-4.9126,1.0000)
(-2.6101,5.7371,0.0000)
(-5.7639,-0.3976,0.0000)
(-5.0601,-0.6646,0.0000)
(1.3954,2.9410,1.0000)
(-1.7627,-5.1810,1.0000)
(-4.7472,-1.6937,0.0000)
(-0.3925,-2.4376,1.0000)
(0.2549,-4.7419,1.0000)
(2.9981,-5.6694,0.0000)
(-0.4327,0.5539,0.0000)
(-3.8127,3.3104,0.0000)
(3.5522,-0.5172,0.0000)
(-1.0468,4.4343,0.0000)
(2.7981,-2.3146,1.0000)
(-0.3447,-3.6112,0.0000)
(-1.7594,-1.4725,1.0000)
(-1.6686,0.8446,0.0000)
(-5.2626,3.8200,0.0000)
(-2.8440,-5.5237,1.0000)
(2.5975,4.5251,0.0000)
(-3.2247,-5.2806,0.0000)
(-4.1112,-5.9506,1.0000)
(-0.9369,2.7077,0.0000)
(-4.6640,-2.0317,0.0000)
(-4.4624,3.3253,0.0000)
(-2.9683,-4.1940,1.0000)
(-5.4726,2.3631,1.0000)
(3.1674,4.0828,1.0000)
(1.7459,-3.4999,1.0000)
(5.4635,-4.4318,1.0000)
(0.9296,-1.7437,1.0000)
(-3.2772,-0.5159,0.0000)
(2.1415,1.2378,1.0000)
(-2.1675,-4.7943,1.0000)
(2.8733,-4.4771,1.0000)
(-3.8968,5.3829,0.0000)
(-5.8694,1.6221,0.0000)
(4.6710,4.5240,1.0000)
(-2.3091,-5.4966,1.0000)
(-0.7282,0.9108,1.0000)
(-0.4148,1.1556,0.0000)
(-0.9774,-5.5854,0.0000)
(5.0005,-3.1771,1.0000)
(-3.9684,2.9803,0.0000)
(-3.8157,1.7983,0.0000)
(-1.3242,0.0076,0.0000)
(-4.0343,0.2639,0.0000)
(-2.3183,-1.7782,0.0000)
(2.3045,5.7594,0.0000)
(-1.3629,-1.5018,0.0000)
(-5.8149,0.9092,0.0000)
(4.7924,-0.9774,0.0000)
(-1.2820,3.8725,0.0000)
(-5.3640,4.9812,0.0000)
(2.0541,-4.2738,1.0000)
(0.8808,-5.5033,1.0000)
(-4.9721,-4.0207,1.0000)
(2.5905,-5.3208,1.0000)
(-1.6108,4.1204,0.0000)
(2.9710,-2.6553,1.0000)
(1.7468,5.1707,0.0000)
(3.2159,-2.7741,1.0000)
(3.0172,-3.2273,1.0000)
(-4.3442,-4.9200,0.0000)
(-4.2995,0.3830,0.0000)
(0.7799,1.6974,1.0000)
(-1.3210,-1.4182,1.0000)
(-4.6572,-3.8134,0.0000)
(-0.5264,-4.5298,1.0000)
(5.6862,5.7560,1.0000)
(-2.7803,0.3329,0.0000)
(2.4968,-0.2064,1.0000)
(1.0365,-2.2753,1.0000)
(-1.5158,2.8631,0.0000)
(-1.3122,2.1938,0.0000)
(-1.6121,-0.5388,1.0000)
(-3.6861,-5.6070,1.0000)
(5.1197,3.1184,1.0000)
(-5.5744,2.4722,0.0000)
(0.2171,-5.5960,1.0000)
(-0.3873,-1.0924,1.0000)
(-2.3336,-4.3147,1.0000)
(4.8297,-4.6996,1.0000)
(1.3316,0.7234,0.0000)
(2.7362,1.3700,1.0000)
(4.3894,1.5835,1.0000)
(5.7440,-4.3002,1.0000)
(-3.3116,3.1038,0.0000)
(5.4575,3.5565,1.0000)
(2.7141,0.9740,1.0000)
(1.2513,-2.2531,1.0000)
(3.2823,-0.0352,0.0000)
(-0.0323,5.2923,0.0000)
(-5.6881,-0.3003,0.0000)
(-3.1206,-2.5671,0.0000)
(3.0648,-1.6935,1.0000)
(-4.3262,-3.3166,0.0000)
(5.1996,-1.7825,1.0000)
(-4.4351,5.2739,0.0000)
(-1.9024,-2.0564,0.0000)
(5.5964,-3.1576,1.0000)
(-5.4105,-2.7443,1.0000)
(5.6175,-4.4174,1.0000)
(0.9916,1.8924,0.0000)
(-1.7722,1.4325,1.0000)
(-2.6041,1.2171,1.0000)
(0.7246,3.2480,0.0000)
(-2.8935,-0.9511,0.0000)
(1.4538,5.6559,0.0000)
(0.1457,-0.9887,1.0000)
(-0.6963,2.1657,1.0000)
(1.7582,3.3093,1.0000)
(0.3550,-2.7821,1.0000)
(0.8834,4.2113,0.0000)
(-4.7375,0.6331,0.0000)
(-2.5224,5.5641,0.0000)
(-1.9198,-5.0434,1.0000)
(5.1687,-0.5340,1.0000)
(-0.7631,3.1878,0.0000)
(-1.8108,-3.7972,1.0000)
(-1.0590,-1.2966,0.0000)
(-1.5162,4.8079,0.0000)
(5.2856,-2.1814,1.0000)
(5.0782,3.9973,1.0000)
(-2.1202,-2.0679,0.0000)
(3.6163,2.5592,1.0000)
(-4.8345,-0.3975,0.0000)
(4.0714,3.9358,1.0000)
(1.3972,2.2712,1.0000)
(-0.9525,2.3972,0.0000)
(-5.9715,-3.2097,1.0000)
(2.3814,-0.8311,0.0000)
(5.5762,5.1234,1.0000)
(1.7868,-5.2199,0.0000)
(-4.5252,-1.6265,0.0000)
(0.6501,-5.4087,1.0000)
(3.7407,-5.8661,1.0000)
(1.3025,-2.0687,1.0000)
(-4.2230,-2.7368,0.0000)
(5.8780,-4.5534,1.0000)
(-1.8046,-4.1939,1.0000)
(-3.0306,-0.0799,0.0000)
(2.7660,2.8915,1.0000)
(3.7142,-1.0418,1.0000)
(-5.2328,-1.2339,0.0000)
(-0.9362,0.8521,0.0000)
(1.6471,-3.4660,1.0000)
(3.5387,-5.7876,1.0000)
(-3.3990,0.7546,0.0000)
(4.1639,-2.8543,1.0000)
(0.9902,-0.7864,1.0000)
(2.9636,4.0362,0.0000)
(-4.9880,-2.5983,0.0000)
(-2.2127,-4.9397,1.0000)
(-0.0324,2.0052,0.0000)
(-4.5621,-5.1250,0.0000)
(0.6401,-2.2371,0.0000)
(-0.6924,4.5208,1.0000)
(-0.3620,0.4900,0.0000)
(-1.2657,3.5510,0.0000)
(5.7981,-0.2927,1.0000)
(-5.5852,-5.9368,0.0000)
(-5.0395,-2.6965,0.0000)
(0.5761,-2.8258,1.0000)
(4.9837,-3.1349,0.0000)
(-1.4718,-2.8471,0.0000)
(-2.7312,0.7968,0.0000)
(1.5520,-3.7932,1.0000)
(-4.7543,1.0824,0.0000)
(-4.6028,0.4584,1.0000)
(-2.1971,-3.5083,1.0000)
(5.2288,-2.6115,1.0000)
(-4.9992,-5.7841,1.0000)
(3.5059,-1.0203,1.0000)
(1.7938,5.3019,0.0000)
(-2.3627,2.4505,0.0000)
(-0.6213,-5.5858,1.0000)
(1.0943,-4.2937,1.0000)
(-1.8476,-3.2813,1.0000)
(-4.5612,4.9160,0.0000)
(1.6175,5.3666,0.0000)
(5.5931,3.5343,1.0000)
(1.6939,-1.4672,0.0000)
(-0.3740,-0.9185,1.0000)
(5.7412,3.3900,1.0000)
(5.2624,2.4974,0.0000)
(-5.5896,1.3731,0.0000)
(3.2770,-3.7965,0.0000)
(3.0227,3.7340,0.0000)
(-3.7901,-1.4995,1.0000)
(-0.3777,-2.8412,0.0000)
(2.8104,-0.6113,0.0000)
(5.0586,0.7026,0.0000)
(5.7977,4.0309,1.0000)
(1.0635,1.4670,0.0000)
(0.0775,-3.2555,1.0000)
(-4.8809,-0.6491,0.0000)
(-5.9093,-1.5443,0.0000)
(2.1976,1.3009,1.0000)
(3.7793,1.2858,1.0000)
(-1.1436,1.7519,0.0000)
(-5.7069,-1.4608,0.0000)
(3.5958,-5.6267,1.0000)
(3.9374,-4.1660,0.0000)
(3.5667,5.4983,1.0000)
(-0.6582,5.8572,0.0000)
(-4.9738,3.4363,0.0000)
(1.3105,2.3939,0.0000)
(1.8024,-2.7962,1.0000)
(-5.8784,-1.6790,0.0000)
(1.8820,-4.4194,1.0000)
(4.2092,-3.5383,1.0000)
(-3.5917,3.3198,0.0000)
(0.3520,5.9000,1.0000)
(2.3729,0.4610,1.0000)
(4.1756,2.5187,1.0000)
(-5.5880,-0.8109,0.0000)
(-0.1328,3.0732,0.0000)
(5.9712,5.7168,0.0000)
(0.0234,1.7915,1.0000)
(-4.6775,0.0024,0.0000)
(-4.4694,1.8502,0.0000)
(-5.4129,1.4021,0.0000)
(3.8750,3.8070,0.0000)
(0.2014,3.6551,0.0000)
(4.1273,5.2696,1.0000)
(0.6766,-0.7785,1.0000)
(-1.3027,3.8927,0.0000)
(-2.6693,4.5053,0.0000)
(-4.3620,-3.6753,0.0000)
(-1.2719,0.1647,1.0000)
(5.3700,-1.8946,1.0000)
(4.5361,-5.4619,1.0000)
(1.4271,-1.9170,1.0000)
(4.0813,-5.9649,1.0000)
(0.2197,-4.1474,1.0000)
(1.1720,3.7139,0.0000)
(3.2404,-5.2601,1.0000)
(3.2841,2.8926,1.0000)
(3.0630,-3.7136,0.0000)
(1.6414,-0.2129,1.0000)
(-2.7515,5.6109,0.0000)
(-5.8955,-1.4045,0.0000)
(0.9074,4.0785,1.0000)
(-5.2014,-0.8734,0.0000)
(-1.2509,-1.6121,0.0000)
(2.4762,3.1923,1.0000)
(0.6951,3.0506,0.0000)
(0.8891,5.7955,0.0000)
(-2.6543,1.3238,0.0000)
(-0.9419,3.2298,1.0000)
(-2.8765,1.6252,0.0000)
(-2.7335,2.8196,0.0000)
(1.6241,0.2206,1.0000)
(-0.9194,5.7427,0.0000)
(1.6224,4.1141,0.0000)
(5.9112,-2.6013,1.0000)
(-5.4533,-1.8370,0.0000)
(-3.9700,-4.3727,1.0000)
(3.2349,5.3880,1.0000)
(3.1331,-1.9912,1.0000)
(2.0492,0.7252,0.0000)
(0.1861,2.3826,0.0000)
(-2.3406,-3.4883,0.0000)
(-4.9746,0.4772,0.0000)
(-2.7021,1.1814,0.0000)
(5.9025,2.2842,1.0000)
(-4.7810,1.6527,0.0000)
(2.4641,0.5887,1.0000)
(0.8721,-5.6622,1.0000)
(2.2963,0.1168,0.0000)
(5.0043,5.0369,1.0000)
(5.4608,-4.6096,1.0000)
(1.3335,-2.6888,1.0000)
(-5.9894,-1.6961,0.0000)
(2.8409,-2.3669,0.0000)
(-5.6128,5.6694,0.0000)
(5.8478,-0.7536,1.0000)
(-5.5601,-5.7548,0.0000)
(-1.4277,-5.6610,1.0000)
(-5.1805,3.5087,1.0000)
(0.1244,4.4513,0.0000)
(-4.6121,1.7411,0.0000)
(-0.0070,-0.0312,0.0000)
(-2.4901,2.4163,0.0000)
(0.6749,-0.9039,1.0000)
(0.8753,-0.5758,1.0000)
(2.3452,-5.2912,1.0000)
(-4.2076,-2.4177,0.0000)
(-2.3460,-2.8341,1.0000)
(4.4418,-2.2507,1.0000)
(-4.0098,2.5523,1.0000)
(-4.8532,-4.0140,0.0000)
(3.2972,-3.6591,1.0000)
(-4.0973,-5.7867,1.0000)
(-4.0845,-5.8750,0.0000)
(5.8571,0.9561,1.0000)
(2.1574,-4.6138,1.0000)
(3.6649,1.2271,1.0000)
(4.2652,-0.6814,1.0000)
(-3.4534,-2.5217,0.0000)
(2.9132,3.7495,0.0000)
(4.3825,-5.4100,1.0000)
(-5.5388,-1.9432,0.0000)
(-5.3915,5.8884,0.0000)
(-2.9907,5.6750,0.0000)
(5.7287,4.8703,1.0000)
(2.4839,-1.9583,1.0000)
(-3.9026,2.6945,0.0000)
(-2.9363,2.9962,0.0000)
(4.9860,-0.4918,1.0000)
(2.4249,5.2092,0.0000)
(1.3866,-1.8687,1.0000)
(-0.5371,5.3194,0.0000)
(-0.4079,2.6042,0.0000)
(1.8900,4.7357,0.0000)
(5.3367,-3.5823,0.0000)
(0.0817,4.0601,1.0000)
(-4.1288,-2.2229,0.0000)
(1.6188,-2.2409,1.0000)
(3.3748,4.4304,1.0000)
(0.7600,-5.2198,1.0000)
(-5.3477,-3.9247,0.0000)
(-3.4094,-5.4911,0.0000)
(-1.6107,1.4289,0.0000)
(-3.7752,5.0702,0.0000)
(-1.5355,2.9882,0.0000)
(4.1903,3.7036,1.0000)
(-5.1323,0.5254,0.0000)
(4.8146,-5.6805,1.0000)
(2.8586,-2.2368,1.0000)
(3.2685,-5.1671,1.0000)
(3.7087,-4.3098,0.0000)
(4.1055,0.8942,1.0000)
(1.6108,-5.0598,1.0000)
(-5.7727,-2.7234,0.0000)
(2.7674,4.7239,0.0000)
(-3.6769,5.7698,0.0000)
(-1.5634,2.1521,0.0000)
(-3.1525,-5.8877,1.0000)
(0.4559,3.6084,0.0000)
(-1.1391,-3.7311,1.0000)
(-3.3158,5.6699,0.0000)
(-0.6429,3.3661,1.0000)
(0.6488,2.4029,0.0000)
(-1.1263,1.6096,0.0000)
(1.8833,-3.1816,1.0000)
(-2.9120,4.3247,0.0000)
(-4.5421,-5.2602,0.0000)
(2.3701,0.9239,1.0000)
(5.6830,-3.8293,1.0000)
(-2.3475,1.1243,0.0000)
(2.8222,-1.0150,1.0000)
(-5.8592,1.2853,0.0000)
(2.9248,-3.6450,1.0000)
(-4.8843,5.4872,0.0000)
(-4.4266,4.6363,0.0000)
(-5.4916,-2.2341,1.0000)
(3.6363,-2.3608,1.0000)
(-3.5966,-1.2758,1.0000)
(2.4571,0.2907,1.0000)
(5.1340,2.2002,1.0000)
(-5.9122,3.9702,0.0000)
(-3.4932,1.7305,0.0000)
(5.0725,-1.0206,1.0000)
(5.0051,-5.3240,1.0000)
(0.6961,4.1135,0.0000)
(-1.7141,4.7163,0.0000)
(3.6772,4.0090,1.0000)
(-3.1548,2.7179,0.0000)
(0.9075,3.0133,0.0000)
(-1.3438,-1.7718,0.0000)
(1.3167,5.0097,0.0000)
(-0.4938,-1.8334,0.0000)
(-2.0105,2.7136,0.0000)
(5.6869,4.4178,1.0000)
(3.0523,-2.4202,0.0000)
(-4.8245,3.0128,0.0000)
(-3.2722,0.9409,0.0000)
(-0.1787,4.9211,0.0000)
(2.5369,-2.3392,1.0000)
(-2.9663,-1.4729,0.0000)
(2.2886,1.9728,1.0000)
(0.5449,3.2862,0.0000)
(4.7923,-0.4513,1.0000)
(1.5174,-1.2983,1.0000)
(5.0319,-1.3107,0.0000)
(3.6039,-4.8597,1.0000)
(4.4507,5.1814,1.0000)
(-5.2293,2.6224,0.0000)
(-5.4239,5.9712,0.0000)
(-0.7351,-3.1773,1.0000)
(5.0421,1.1021,1.0000)
(2.8515,5.1780,1.0000)
(-5.7455,1.7290,0.0000)
(0.0959,-3.6295,1.0000)
(-0.5072,-0.4915,1.0000)
(-3.2634,-0.9752,0.0000)
(-1.7209,1.5258,0.0000)
(-5.4215,-2.9829,0.0000)
(-5.1692,-3.4161,0.0000)
(-2.1903,4.0460,0.0000)
(2.4407,-0.8624,1.0000)
(-5.4299,-1.8478,0.0000)
(-0.6222,-5.0503,1.0000)
(0.3011,-2.0467,1.0000)
(-2.5788,-3.8377,0.0000)
(4.6340,4.9512,1.0000)
(3.9410,-1.4417,1.0000)
(3.9205,-5.7626,1.0000)
(4.9811,2.1868,1.0000)
(0.9206,0.1649,1.0000)
(-0.0477,-4.3242,1.0000)
(-5.2343,2.5145,0.0000)
(-2.8911,-5.7976,1.0000)
(-0.9410,-5.2063,0.0000)
(2.1654,-2.0029,1.0000)
(1.3411,3.9632,1.0000)
(-5.6042,0.3775,0.0000)
(5.7308,4.2747,1.0000)
(-1.5686,-3.0157,1.0000)
(1.8017,-3.9648,1.0000)
(2.9262,3.3245,1.0000)
(5.0742,0.7934,1.0000)
(-0.2891,-4.5405,1.0000)
(-5.9954,-0.3001,0.0000)
(-4.0825,1.3177,0.0000)
(2.4638,0.0490,1.0000)
(3.0665,-5.2888,1.0000)
(3.5352,-5.5909,1.0000)
(-5.7267,-2.6132,1.0000)
(-4.7428,1.4480,0.0000)
(3.6484,-2.4697,1.0000)
(-1.2050,-4.3404,1.0000)
(-1.5971,3.8574,0.0000)
(3.3413,4.7847,1.0000)
(-2.6113,0.5385,0.0000)
(-5.6007,-1.9471,0.0000)
(-5.3666,-2.5620,0.0000)
(-3.0698,3.5306,0.0000)
(-2.7782,5.5631,1.0000)
(-0.9037,-1.7314,0.0000)
(-3.6973,-5.3909,1.0000)
(2.9809,-5.5478,1.0000)
(2.4404,3.7423,0.0000)
(-2.5143,4.8693,0.0000)
(1.2645,0.9420,1.0000)
(-3.6979,4.0762,0.0000)
(-5.9470,-1.5331,0.0000)
(1.5901,-5.9283,1.0000)
(1.7547,-0.1917,1.0000)
(3.1472,-2.0927,1.0000)
(0.9323,-1.0831,1.0000)
(2.0156,-2.3994,1.0000)
(-5.4715,0.2619,0.0000)
(5.7784,-2.6390,1.0000)
(-4.1179,-1.5819,0.0000)
(4.8299,-3.2148,1.0000)
(-3.9183,1.9709,0.0000)
(-0.5173,1.8983,1.0000)
(2.2039,-1.2867,1.0000)
(5.6237,-0.8689,1.0000)
(-0.3586,-4.0901,1.0000)
(-0.9359,1.7078,0.0000)
(-5.2598,3.6296,0.0000)
(-1.1956,-4.9991,1.0000)
(-0.9522,-4.9257,1.0000)
(2.6555,4.7857,0.0000)
(5.0124,-5.6506,1.0000)
(2.3247,-2.4097,1.0000)
(2.2017,3.3986,1.0000)
(-5.4956,-1.9577,0.0000)
(-3.4263,0.2070,0.0000)
(3.2483,4.2648,1.0000)
(-3.4656,3.1211,0.0000)
(-2.7305,-4.0024,1.0000)
(-2.4444,4.8840,0.0000)
(-2.5556,-1.9541,0.0000)
(1.8718,-3.9092,0.0000)
(-0.1825,-0.4436,1.0000)
(5.0371,-0.9289,1.0000)
(0.8437,-5.4215,1.0000)
(0.8357,4.3946,0.0000)
(0.4669,-2.3359,0.0000)
(1.0440,5.0294,0.0000)
(5.9023,-2.3200,1.0000)
(0.1225,-5.0238,1.0000)
(4.4334,1.9734,1.0000)
(-3.0570,4.7816,0.0000)
(4.0237,1.4554,1.0000)
(4.7331,3.5364,1.0000)
(-4.6106,1.1559,0.0000)
(-2.9168,-3.0491,0.0000)
(-0.4675,-5.9345,1.0000)
(-3.1319,2.4571,0.0000)
(-1.6243,0.3791,0.0000)
(-4.1657,-5.8612,1.0000)
(-5.0252,-3.9423,0.0000)
(-5.3602,-1.6385,0.0000)
(-5.3554,5.4401,0.0000)
(-1.9335,-2.3872,0.0000)
(-0.8413,-5.1938,1.0000)
(1.9994,-0.0822,0.0000)
(-4.2986,3.2116,0.0000)
(4.0543,-1.8117,1.0000)
(-4.3096,2.0212,0.0000)
(1.3643,-0.9274,1.0000)
(-2.4842,1.0808,0.0000)
(5.5005,5.6692,1.0000)
(2.0652,2.5418,0.0000)
(-5.1956,1.5054,0.0000)
(5.1092,-3.2430,1.0000)
(0.3141,-1.0738,1.0000)
(-2.7997,-1.4842,0.0000)
(-2.1352,1.9728,0.0000)
(5.7245,-4.3142,1.0000)
(2.3421,-5.4459,1.0000)
(-3.7848,-4.1320,0.0000)
(-1.0693,3.8217,1.0000)
(-1.4209,-2.3942,0.0000)
(3.5584,5.4936,0.0000)
(4.9706,1.0504,1.0000)
(-4.4972,0.5667,0.0000)
(1.9015,0.3485,1.0000)
(-1.4549,2.8159,1.0000)
(1.2548,-3.1698,1.0000)
(-5.2974,-1.5507,0.0000)
(-5.5116,-5.3715,0.0000)
(-3.9634,1.3061,0.0000)
(0.3579,1.0825,1.0000)
(-3.5593,5.6292,0.0000)
(-0.1564,5.6152,0.0000)
(-0.9763,-5.9706,1.0000)
(2.7422,-1.3601,1.0000)
(0.9960,1.8976,1.0000)
(-1.6092,-2.6614,1.0000)
(-2.8817,4.7800,0.0000)
(5.5120,-0.6770,1.0000)
(-1.0390,-1.0507,1.0000)
(-3.5659,-0.4810,0.0000)
(-1.1860,-3.9541,1.0000)
(4.0929,-3.5943,0.0000)
(-2.1801,1.8178,1.0000)
(0.0779,2.5449,1.0000)
(-2.4648,-1.0203,0.0000)
(-4.0715,-4.6780,0.0000)
(-5.6102,5.0854,0.0000)
(1.4839,0.8603,0.0000)
(-5.2763,-4.7587,0.0000)
(1.3889,-2.8957,1.0000)
(0.8941,-4.1004,1.0000)
(3.7932,2.0094,1.0000)
(-4.5796,-5.3899,0.0000)
(-3.2552,-4.5156,0.0000)
(-4.4373,-0.0377,0.0000)
(3.8790,0.2574,0.0000)
(4.0363,1.8687,1.0000)
(-2.9730,3.4741,1.0000)
(2.8002,4.6837,1.0000)
(3.9387,-1.2518,1.0000)
(-1.3528,-4.0075,1.0000)
(-1.7275,-0.2734,0.0000)
(-2.2098,-4.4450,1.0000)
(-2.6239,1.7345,0.0000)
(-0.7479,-3.8485,1.0000)
(2.0636,5.2398,0.0000)
(-1.2691,-0.0896,0.0000)
(2.5425,-1.0501,1.0000)
(-2.5060,1.6225,1.0000)
(1.1668,4.5550,1.0000)
(-5.8403,-1.2807,0.0000)
(-3.7008,5.2828,0.0000)
(3.8644,0.0303,1.0000)
(0.8270,0.7960,1.0000)
(4.8761,-4.0127,1.0000)
(1.0461,1.2516,1.0000)
(2.4972,-0.7545,1.0000)
(-4.5309,-2.6201,0.0000)
(-2.7109,0.3272,0.0000)
(4.0570,4.2223,1.0000)
(0.7871,2.6571,1.0000)
(3.9767,0.0899,1.0000)
(4.5149,-0.4436,1.0000)
(-5.2837,-4.7867,0.0000)
(3.8603,5.8013,0.0000)
(-0.5230,-4.0490,1.0000)
(-0.8969,5.0868,0.0000)
(2.1843,1.6969,1.0000)
(1.6008,2.3911,1.0000)
(-3.1331,-5.5216,1.0000)
(1.5848,-0.4288,1.0000)
(4.0905,5.2852,0.0000)
(4.9313,-2.6830,1.0000)
(5.9390,-2.5678,1.0000)
(5.2622,-5.8168,1.0000)
(-3.9766,3.1692,0.0000)
(-2.2808,5.2927,0.0000)
(3.3794,-3.0135,0.0000)
(4.2246,-4.4216,1.0000)
(4.4618,5.5690,0.0000)
(-5.5995,-0.9913,0.0000)
(-1.6004,2.2117,0.0000)
(-4.5083,-5.4908,1.0000)
(-0.3178,3.1334,0.0000)
(4.2088,-0.6452,1.0000)
(3.8582,4.9475,1.0000)
(-3.2948,0.4595,0.0000)
(-0.7692,1.8067,0.0000)
(5.9875,2.2764,1.0000)
(0.6830,-2.1138,1.0000)
(5.2235,0.1895,0.0000)
(-5.2082,-1.3507,0.0000)
(2.3892,3.5136,0.0000)
(-1.7307,-5.9979,1.0000)
(-2.9341,-3.5708,1.0000)
(-0.3027,-3.1211,1.0000)
(5.3126,-0.3913,1.0000)
(-0.5415,-2.0841,1.0000)
(0.2459,-2.6055,1.0000)
(-5.3674,3.5220,1.0000)
(2.0586,3.9957,0.0000)
(-2.6375,1.6769,0.0000)
(-4.2543,-1.6660,0.0000)
(1.5180,3.7920,0.0000)
(3.0567,-3.2382,1.0000)
(5.4255,-5.9155,1.0000)
(4.2033,0.5277,1.0000)
(-4.1043,-4.8792,1.0000)
(2.4760,3.6380,0.0000)
(2.0706,-1.4160,1.0000)
(1.5021,-2.6412,1.0000)
(1.7214,-3.7922,1.0000)
(0.9445,1.8406,1.0000)
(-5.8242,-2.6440,0.0000)
(2.3569,3.8097,0.0000)
(-2.6932,3.9042,0.0000)
(4.2175,1.3736,1.0000)
(5.0823,-1.9356,1.0000)
(-0.6692,0.6938,0.0000)
(-2.9258,3.2304,0.0000)
(-1.9118,0.7917,0.0000)
(1.0818,-4.0888,1.0000)
(5.3850,0.3075,1.0000)
(-4.6156,5.8263,0.0000)
(-1.5862,4.7322,0.0000)
(-0.4902,2.7576,0.0000)
(5.5164,-3.8936,1.0000)
(4.5344,-4.0439,1.0000)
(2.2216,-2.6833,0.0000)
(2.9820,-0.2587,1.0000)
(-5.4688,-5.4789,0.0000)
(-1.9567,-4.8238,0.0000)
(-2.0211,-4.8932,1.0000)
(1.2006,4.1763,0.0000)
(1.9213,-0.8968,1.0000)
(1.7988,-0.7049,1.0000)
(-0.9231,0.6750,0.0000)
(3.7170,4.0264,1.0000)
(4.6749,-3.7548,1.0000)
(-1.3882,4.8589,0.0000)
(4.7546,2.1427,1.0000)
(-3.5290,-1.5457,0.0000)
(-2.8360,-5.4010,0.0000)
(-0.0738,1.0908,0.0000)
(-2.9741,-1.2533,1.0000)
(-0.6263,-1.4802,1.0000)
(-2.2248,-2.6374,1.0000)
(-3.1491,3.8033,0.0000)
(0.1498,-0.2655,1.0000)
(4.5984,5.6377,1.0000)
(3.1682,2.0139,1.0000)
(-0.2787,2.1177,0.0000)
(-0.3168,-5.3070,1.0000)
(-1.0192,5.9809,1.0000)
(0.9005,0.9153,0.0000)
(-3.7020,-0.2011,0.0000)
(-0.1052,-4.3887,1.0000)
(-0.0765,-2.5046,0.0000)
(-3.3614,1.1437,0.0000)
(0.6734,-0.6091,1.0000)
(-1.4151,3.9518,1.0000)
(2.1646,0.3772,1.0000)
(5.0585,2.5198,0.0000)
(0.2003,4.6822,0.0000)
(-1.5803,-2.5074,0.0000)
(-1.8617,-4.1130,1.0000)
(-5.3487,0.2495,0.0000)
(-2.8675,1.9533,0.0000)
